0	  0.000134578163220  0.001119975412690  0.041758686799250  0.176747481340919  0.364675147904019  0.091450133271987  0.092416909643255  0.487269168800117  0.526795476591208  0.454490840537011  0.233273590751947  0.831285111944100  0.931707543757024  0.568097668722203  0.556134657045798  0.050958105224953  0.767055443367365  0.019046531948771  0.252451818124413  0.298281582175113  0.875966975079132  0.531601532785629  0.920239609530414  0.515479024992798  0.810427191193007  0.188523990484926  0.886299218528584  0.570652518220321  0.076897034267736  0.815270330929808  0.000000000000000  0.118466619674731  0.893888567623206  0.784485058202952  0.101034056790820  0.253402563264123  0.019973421354025  0.378448138954080  0.678896938962170  0.680942008561493  0.752713198049692  0.006363224802351  0.624435187380782  0.126575924162266  0.617579713635423  0.770932054048047  0.186639090595561  0.496772184489243  0.509548525156052  0.316020128263327  0.701718160840156  0.367319073480795  0.876297914887830  0.371066253576718  0.525297717745116  0.427896384572364  0.542785481926105  0.667999766103139  0.171247541121540  0.830772289375389  0.861893121824482  0.769224523526723  0.052705035105751  0.966699607706108  0.334361595833247  0.082217264926773  0.270403278503009  0.074384591436920  0.676245674765154  0.810155661907395  0.464267394571322  0.569223178436249  0.512250819885375  0.586545509724528  0.738767985999121  0.871675610446737  0.578004084609595  0.964674334926522  0.333607419458183  0.392895997027295  0.177032446746939  0.111984658978558  0.852670324610941  0.811168388969588  0.954859474172677  0.904263948786667  0.139026454324372  0.686205251628493  0.127100501873153  0.004224400416411  0.000637497679600  0.193053922863107  0.586814863735559  0.375029689140593  0.026916017172354  0.464820817004611  0.785344030471653  0.442294360192322  0.287989837029725  0.853342587767188  0.526017243297430  0.728427615270441  0.266403850328433  0.783485450366138  0.468099191153731  0.197098323719743  0.447235133510991  0.728449907787599  0.966062590809222  0.756846201914634  0.466111721630529  0.868952635067968  0.134150546350835  0.846042650987943  0.018218721967900  0.940828707572561  0.670102066634260  0.799969248359207  0.143326245394521  0.610490434013305  0.908262229285554  0.774417362463838  0.366137127642579  0.944261940251432  0.884805910572501  0.445230337032218  0.163135747838907  0.424880011814698  0.479907081446959  0.031257892755609  0.608461605440519  0.792261186117037  0.182600667506616  0.525166820940319  0.898740774780415  0.308872314009607  0.942600411832989  0.388093384477646  0.930488615517841  0.911363872074412  0.337795873343467  0.532856558456604  0.702092685511338  0.970980239791832  0.768089392319288  0.751948038382636  0.090983469240352  0.853955938365084  0.174749326176669  0.019901730829237  0.419116679216280  0.296453803228156  0.378302635439362  0.418779468830461  0.138558927532313  0.380916424339497  0.299863514571235  0.021143334677711  0.238896657713880  0.037237568912900  0.221155765618289  0.525479302836932  0.494575372046001  0.882506099999019  0.773832701105408  0.059126783108508  0.119915322768111  0.547842375212069  0.341991837115363  0.456868417401481  0.588156038972410  0.585184735969504  0.070049569560716  0.818926218575713  0.403226437582877  0.585517774450614  0.191262758791230  0.892259705209847  0.176436106793555  0.207802492822729  0.115862459808100  0.159021554535716  0.000000000000000  0.681588667703918  0.811791644929663  0.642239627297364  0.329420511308078  0.737561893734997  0.823476952719223  0.721272652268089  0.658004814486508  0.358847990760918  0.610395270458693  0.415067346414709  0.814949609959785  0.773967619211715  0.274397847379968  0.044868095224278  0.601072491074082  0.514137353399134  0.630240984697093  0.180996228327561  0.278587274529979  0.452545929013062  0.643009811164409  0.742838787588696  0.413718084186684  0.618080413018174  0.618317363533414  0.854424200104535  0.181559781619054  0.308009332822070  0.023458221508754  0.009314368059688  0.951425303521260  0.000000000000000  0.205039097392741  0.604124197937327  0.935627119040714  0.559606197602726  0.546907123172708  0.439187235847448  0.449809330586228  0.306887198413223  0.200913663127545  0.215896722193269  0.050021074950108  0.209659296001922  0.574599338056941  0.914798000208870  0.415672815579428  0.654181222218741  0.355773545416952  0.586736135890085  0.392012433558425  0.033978074888686  0.285601336259922  0.091722095828914  0.444442452186345  0.925912749106019  0.921261115706650  0.605957961272187  0.861132849984396  0.014848197863695  0.686717382005309  0.844557945680954  0.129758582406364  0.059779522080066  0.013203410836246  0.391225672657475  0.865662142157754  0.015188440311674  0.924264748018991  0.886701442321533  0.662089636379375  0.654932892557806  0.076460312615460  0.093094602213163  0.003384944720926  0.526713790308836  0.789754905216147  0.654040574564495  0.545932773382988  0.798385906939248  0.726762222058481  0.253404735475408  0.255335751906511  0.138464216770470  0.483000166173237  0.467640374135744  0.100992276368506  0.504261933201200  0.858382497767024  0.010179666917109  0.821564125065993  0.964287049296683  0.019589790807796  0.929594829566112  0.063203521935090  0.038089560382976  0.190358297574986  0.276752185638343  0.447371484437026  0.649404734619053  0.151231085874213  0.487205520698406  0.649680226858651  0.534322070792724  0.356874883549446  0.394182537740243  0.722002576673206  0.724711688865826  0.306222289423889  0.106696077879968  0.910757956978830  0.740920937736614  0.239150371403762  0.651366238325907  0.368481758034596  0.026310200784435  0.849246661348728  0.041942460142047  0.056245254182431  0.426099669596227  0.479785203809506  0.501742508058397  0.000000000000000  0.607535401844458  0.912633974240546  0.750422109715152  0.713824817645958  0.971100291107122  0.029340240314119  0.264377232982978  0.018440830313456  0.080795655371921  0.154742544375527  0.114465427463163  0.756542019282193  0.938222302387340  0.128915217788404  0.592643942152431  0.122636615546455  0.599209261334904  0.065994949575250  0.256115443188050  0.412513628402350  0.948358999337895  0.353568350095839  0.017126591616420  0.973392739828028  0.762361829680910  0.861961280342702  0.405194718049373  0.867852797502542  0.036888546630278  0.208576949002768  0.423394659433943  0.000000000000000  0.564389780172772  0.576297080055314  0.468276448926876  0.464214051707894  0.761124312334496  0.302166292749542  0.417318846081408  0.098640614519607  0.136956221591753  0.698152276481465  0.180550836351314  0.893058363600392  0.730887861913094  0.302369083937075  0.141327860175786  0.824092861183354  0.442261237265037  0.590145782537947  0.977589681925563  0.502737588515918  0.897640668811773  0.724818849450986  0.261371392479137  0.455091296574575  0.262046690463335  0.960459090690226  0.017061772954922  0.940412541255286  0.901941237549124  0.097988250379860  0.521167816697697  0.084821102430133  0.795400270636232  0.868896352715088  0.095899182969063  0.880255230180153  0.006138578046512  0.202110780951892  0.472692236968920  0.644255010617589  0.933942671374744  0.098543291362910  0.570934666948291  0.507630270524047  0.659457941944383  0.892896784081863  0.735763229143403  0.689266485830300  0.809334648412462  0.240501916107905  0.763519109363654  0.768730775441452  0.542402307823115  0.481103055521456  0.414444037682176  0.073689286177221  0.526742125898507  0.507670244992334  0.751604408270641  0.131204695843946  0.009508865918415
10000	  0.720983470085647  0.721476648601727  0.728929707258246  0.753783132679331  0.788139763268051  0.738540832931932  0.738551278333247  0.810350825599723  0.817526478601507  0.804190733793736  0.764021337488426  0.872977513989184  0.890984781187274  0.824884168969857  0.823131427609903  0.730811834541030  0.861344035572509  0.725197109566423  0.767859582291620  0.776500686042328  0.881883368745703  0.819003205460916  0.890139858503776  0.816913296017796  0.870816692108574  0.757700835478233  0.884569186604869  0.827539155762801  0.737387152389170  0.871393116979307  0.722739364219473  0.744097725744644  0.885011897652406  0.865297924250961  0.740761651675545  0.768709387390396  0.726317757235509  0.791540565518795  0.846332154312233  0.846327680400981  0.859022818014129  0.723308686579034  0.835828006834940  0.745563764043506  0.835085457012110  0.863015694509809  0.756533318436144  0.813093291215139  0.815102907271437  0.779916282215207  0.850470342486780  0.789367162751268  0.881702470590089  0.789668536818140  0.817761323729269  0.799876274843431  0.820886903683173  0.844058878653806  0.753460125294536  0.873690208891053  0.879123576044733  0.862027510951594  0.731284735716315  0.897864293974773  0.782728581275862  0.736989525085173  0.771218303524835  0.735860139591804  0.845841787914335  0.870245042621123  0.807506124851780  0.826340450623526  0.815902858196979  0.829496083423065  0.857579292808962  0.881759624130632  0.828185707688906  0.898317768916555  0.783183347609306  0.793986328191435  0.754528911760200  0.742392856374149  0.877299754400322  0.869739791074110  0.896111322602045  0.886779092084050  0.747618446891283  0.847100870210182  0.745121199962866  0.723142122794858  0.722307028373979  0.757468940662788  0.828773061983016  0.789744904577366  0.726799928036188  0.806087077030715  0.864569387110005  0.802305966919024  0.774449499472828  0.877369784627393  0.817549479366475  0.854593878165497  0.770382668648255  0.864449457293452  0.806765452834896  0.757049285065123  0.802241030099755  0.853201970871488  0.896351579720546  0.858604119769545  0.805467006552908  0.878771502881021  0.744843364118528  0.874550056915433  0.723767822062604  0.891774608737231  0.842337504444700  0.865766165118290  0.746008570703594  0.831511033493151  0.886224742592656  0.862166524130335  0.788261090127855  0.893533366558353  0.882971052653144  0.803162596612194  0.751800918000682  0.799449045489618  0.809214177447731  0.727427145338728  0.832764398560981  0.866118553214548  0.755129000496128  0.817490822328575  0.885573886133588  0.778191180496626  0.893617505781383  0.792264289971457  0.891034286862868  0.887691236155869  0.783484516852081  0.818885252661401  0.849708427397885  0.898607718374417  0.861760554237477  0.858516663201936  0.738165474623537  0.876716961563070  0.752961100877150  0.724959111484298  0.797279977975702  0.775201558687463  0.790495508115711  0.797392446921453  0.746370986651348  0.790963413564963  0.776071652613839  0.725787395671194  0.765272828557991  0.728199500718141  0.761429794669056  0.816597068273731  0.811197508656440  0.881857025827040  0.862071325418203  0.731828882578761  0.742828289455192  0.820942346951184  0.783370450821138  0.804224586690735  0.828344313666602  0.827808389373721  0.733950478018633  0.869925292544821  0.794496993440521  0.827805414209372  0.755895814601153  0.883616755276063  0.753081321108781  0.758710319455673  0.741969302627628  0.749388444827098  0.720043169850966  0.844372025217178  0.867822588528522  0.837027355302114  0.780006912230346  0.854514497422376  0.870601826826866  0.852021425124172  0.840441163946482  0.786219273062315  0.831739119711719  0.796027162072439  0.868547430562348  0.860726568590376  0.769353511216216  0.727296349282403  0.828477680613149  0.812959347732951  0.833958168524224  0.752353668173449  0.770127290168243  0.801668919912994  0.835955458437707  0.853759586164668  0.793550945586874  0.831193950558709  0.831054064996255  0.873990287770876  0.751952704513854  0.775380427248884  0.723905588130168  0.721227681849600  0.893067130474455  0.719788576378064  0.756990838167612  0.829477786748647  0.889612996098147  0.821271780286611  0.818806841739133  0.799153221974500  0.800942386509634  0.775171010845852  0.755610521958011  0.758308268221212  0.728042352045034  0.756948685393811  0.823395114928218  0.884934652834312  0.794101121826561  0.837677854424436  0.783027006660841  0.825092915883299  0.789615253070434  0.724631975623358  0.770271487170343  0.735124228312106  0.799205691103110  0.887294625640607  0.886507367208868  0.828736927312763  0.875038597036399  0.720850536762006  0.843221002682574  0.871504129915135  0.741580857323029  0.729225368201171  0.720566036429737  0.789432674884916  0.875865105042802  0.721068220009919  0.886671505605338  0.879780725461357  0.839057820897321  0.837275830843524  0.731860451520298  0.734636284789001  0.718430656854469  0.813741124289183  0.861212792877065  0.836616391849670  0.816910448992593  0.862862624205790  0.849773306085530  0.763541943322968  0.763856994607750  0.742950404572613  0.805371339149383  0.802885260290568  0.736505522109598  0.810015915626538  0.874606960632986  0.720145308591921  0.867734247436852  0.893932815454565  0.721945132590374  0.887918673872987  0.730183084239591  0.725485512385173  0.753197112902212  0.768814903093765  0.799632605129502  0.836259764642332  0.745255613913641  0.806083530074527  0.835692889343038  0.814879338685277  0.782551167039994  0.789406053579833  0.848992230295595  0.849615276585363  0.773582024421434  0.737508188157663  0.883809888871291  0.852691781285379  0.761403861479480  0.836388102947568  0.784528867745424  0.722277292620952  0.872511705169855  0.725704078604137  0.728716382221891  0.796354258061692  0.806204422709573  0.809877091439818  0.718631261133961  0.829411968470911  0.884631592689978  0.855087586147537  0.848041991974890  0.894614308031470  0.723382277344539  0.766283441108091  0.721328065963452  0.732389480222222  0.745460546516797  0.738184893842223  0.855464992470228  0.888600582143900  0.741335842429760  0.825465137154777  0.740104362782937  0.826823758191904  0.729804426695321  0.764503355751406  0.792697586887573  0.890338784762911  0.781959954873645  0.720530335583236  0.894615237621011  0.856284874635227  0.874730203220707  0.791729551138546  0.876268772518702  0.724654074546153  0.756214194178800  0.795587567962899  0.718250623123548  0.820988765655653  0.823321759362091  0.803770283181450  0.802828446569682  0.857181605623857  0.773611848994179  0.794524999116503  0.736518688856986  0.743514465406921  0.845975601271957  0.751837979790468  0.881370501416877  0.851922660923023  0.773808844805572  0.744607937877032  0.869043977325617  0.799764339301848  0.826993029084996  0.897923079348787  0.811574615463513  0.883474706601982  0.851606586942006  0.766775657943602  0.802192926360862  0.767013311391758  0.894716699074026  0.723021373620144  0.890818216183834  0.884112998350743  0.737733724053782  0.814806343797356  0.735134648648575  0.864197199406999  0.877891262852174  0.736821467627138  0.879220464360010  0.719921055117907  0.755686587744515  0.805165811939432  0.836521161730207  0.889737780466464  0.737595609889132  0.823603594040379  0.811874316510437  0.839658003183444  0.882003122968081  0.853108833074198  0.844748160930071  0.866871192422093  0.763715703379456  0.859120243848334  0.860072391190426  0.819263429034901  0.807905535767644  0.795761512135763  0.733708567083207  0.816287206241429  0.812659951500833  0.857503171533265  0.744096599527270  0.722225536331362
20000	  0.913410020348432  0.913558820594366  0.914927775739557  0.919505391184848  0.925788819833726  0.916787920809916  0.916762623996352  0.929821491855552  0.931126851984790  0.928670275282231  0.921378978980131  0.941233246614002  0.944464114943321  0.932450299636214  0.932211121041352  0.915342715097552  0.939139111957129  0.914361083343400  0.922161381540484  0.923791435612958  0.943018310979191  0.931539162945676  0.944562145768174  0.931317215975011  0.941170273756081  0.920597876964964  0.943666813493152  0.933365185517804  0.916906552748125  0.941228627704361  0.914125296667722  0.917977611228320  0.943587590979461  0.940037591766021  0.917346898760636  0.922475100317806  0.914778990915594  0.926648734826809  0.936643468825979  0.936576272010960  0.938821954726787  0.914146032408284  0.934632219548975  0.918269263077157  0.934593262424108  0.939682212016346  0.920278619885376  0.930595764999539  0.930906044101050  0.924510605369781  0.937418737124246  0.926256026551044  0.943008764822445  0.926245489329769  0.931364342980051  0.928082212039861  0.931926345378700  0.936215134553013  0.919693036089227  0.941612263448619  0.942560662729233  0.939408423902264  0.915552928717891  0.945913937528761  0.924950968992822  0.916654922291971  0.922881615053203  0.916505217665384  0.936603779399367  0.941051998526674  0.929673249590221  0.933053530309020  0.931142382915540  0.933630352849452  0.938811232503395  0.943210908227433  0.933437668479947  0.946157423466044  0.925151445702713  0.927119497737312  0.919906788986540  0.917643715450082  0.942215468722896  0.940838297668229  0.945677701729089  0.943955927146025  0.918648266754269  0.936734544087232  0.918132878303566  0.914201872466217  0.914016058665016  0.920441130395590  0.933352866445841  0.926161516532347  0.914780699474088  0.929136315388703  0.939807232533184  0.928506758929857  0.923478192874285  0.942214385718668  0.931281687980009  0.938060853929172  0.922711552604471  0.939823798152260  0.929273158067263  0.920152628079598  0.928316532465238  0.937550873960786  0.945386047969763  0.938575106461331  0.928862351651751  0.942200460855492  0.917788766474700  0.941420014089248  0.913954795982308  0.944547545648834  0.935518617835137  0.939743707556066  0.917901058442416  0.933548677637629  0.943600030659299  0.939274790026525  0.925895327157132  0.945062704174720  0.943185435336167  0.928693319709431  0.919339420505706  0.928011260670011  0.929740889062289  0.914829356335786  0.934050897773328  0.940101601200044  0.919893787768017  0.931244432768441  0.943650553742541  0.924099699885023  0.945121058868024  0.926593452687550  0.944577030636517  0.943991189583019  0.925055978671168  0.931477709130495  0.937088723035061  0.945978364661003  0.939283231794872  0.938633585825511  0.916715977813173  0.941872677841640  0.919319887731206  0.914252993460488  0.927351169828605  0.923374964532042  0.926228253626907  0.927395389988266  0.918102912524720  0.926304272152598  0.923565808331137  0.914492213851178  0.921649501893727  0.914831859001657  0.920833084458815  0.930831202952147  0.929886932576891  0.942754571123291  0.939149292430726  0.915411704197747  0.917398691354727  0.931654521525184  0.924793789574388  0.928576574574464  0.933004407973883  0.932904625868747  0.915800738623651  0.940487092543082  0.926798233363980  0.932881545606679  0.919763084196170  0.943030973996685  0.919223853540043  0.920230799923894  0.917179610661162  0.918447828492219  0.913031174306416  0.935707968169883  0.939929016979698  0.934333575277697  0.923937676548651  0.937537047819183  0.940544567645842  0.937163998696326  0.935041517620835  0.925210859780083  0.933444842050087  0.926912857040180  0.940061506745502  0.938568806704715  0.921853158721816  0.914143810635874  0.932547001750391  0.929775102445989  0.933569948058965  0.918743771551385  0.921978080723017  0.927694267004452  0.933862868624530  0.937034003283553  0.926016953164349  0.932946912397043  0.932885261254426  0.940690395881833  0.918553710543338  0.922890061295750  0.913575949403028  0.913067162048970  0.944408205743814  0.912847310420535  0.919595092271137  0.932758987076953  0.943665197084401  0.931241937117794  0.930763014983331  0.927175087251743  0.927472147143850  0.922823453564943  0.919211577249705  0.919695293159457  0.914171202718530  0.919403673062307  0.931500635650863  0.942631062800946  0.926099257544038  0.934059592933685  0.924049779820300  0.931710218627994  0.925245243496835  0.913449936295742  0.921727106873297  0.915355068672001  0.926996843414470  0.943112849242675  0.942979703336325  0.932394116381683  0.940794223615651  0.912700580294559  0.934987237252775  0.940052590637985  0.916435985812580  0.914255228204127  0.912644570806834  0.925189169228694  0.940934034584415  0.912757456309483  0.942923452517120  0.941657891649544  0.934273068291588  0.933859521202992  0.914647802448317  0.915105434200683  0.912176704455663  0.929533779450058  0.938099125061523  0.933640060226250  0.930046617471063  0.938409590003425  0.936016125434159  0.920305792506857  0.920355128133666  0.916615233412449  0.927923184349213  0.927526440434389  0.915508396993006  0.928907964977591  0.940688676020251  0.912559724886199  0.939405256520576  0.944213558752693  0.912901402912101  0.943172341986344  0.914453966519779  0.913575179521191  0.918618172243999  0.921441345060745  0.927007540073863  0.933647872127223  0.917024095266209  0.928036951544534  0.933433311751669  0.929678695128724  0.923789242117500  0.925048866341625  0.935879815380634  0.936017136091178  0.922203206043459  0.915681683330983  0.942302372469621  0.936601342003494  0.919993542186353  0.933633997713539  0.924127919775304  0.912803208288719  0.940230592878735  0.913534626960663  0.914158694972383  0.926529622944188  0.928338546686913  0.928949951075034  0.912358008555475  0.932560295287569  0.942555932308657  0.937176400070972  0.935825236450970  0.944256701277016  0.913124064452665  0.920955930435349  0.912739753076579  0.914702096507552  0.917012214648758  0.915699976546851  0.937124010737477  0.943169399607811  0.916374179377675  0.931638453589628  0.916137411041392  0.931919194711996  0.914268424604895  0.920603586136497  0.925688134762663  0.943482851631975  0.923737035859422  0.912523298254364  0.944217435467835  0.937257621444557  0.940674497551368  0.925593877460118  0.941042848264730  0.913381371056655  0.919183870415286  0.926402044370737  0.912277721196172  0.930981610468984  0.931438306242326  0.927901504681248  0.927694911881039  0.937646548905507  0.922431430809536  0.926231481187689  0.915675071844334  0.916954574845434  0.935663932040292  0.918545403021942  0.942096966491733  0.936752397105539  0.922515786318495  0.917223799128004  0.939905618541664  0.927338652672621  0.932354251724806  0.945341949661236  0.929642695583319  0.942736206124752  0.936863016124394  0.921337849620171  0.927815356506161  0.921406832336668  0.944759384755552  0.913513923770374  0.944009712441778  0.942846069784780  0.916196521489721  0.930236240107075  0.915691806397489  0.939135896268783  0.941688486018477  0.915945850329311  0.941800340817150  0.912771580368625  0.919301210255967  0.928351448809186  0.934084735832509  0.943862752622250  0.916157314622691  0.931819612620709  0.929649785013524  0.934736682149345  0.942420463561196  0.937110221219476  0.935609399286596  0.939687274403243  0.920982690539759  0.938387827187664  0.938563772793437  0.931208064225846  0.929105877996626  0.926895100516392  0.915596603371041  0.930650032037872  0.929962932363616  0.938207266221279  0.917478432573045  0.913549835338457
30000	  0.971044718794195  0.971083109755468  0.971335139735463  0.972178783662463  0.973328593385429  0.971695900411259  0.971687085646613  0.974062962111380  0.974301120742918  0.973849338584079  0.972526581995841  0.976145171800296  0.976725409488185  0.974542566477465  0.974514224158259  0.971432759692884  0.975771580215251  0.971262736726850  0.972689532565412  0.972997333026800  0.976505919362400  0.974410983851853  0.976795652001647  0.974400640842939  0.976202211379065  0.972461216928298  0.976656447716820  0.974796214191784  0.971791908322871  0.976206812377128  0.971265657218719  0.971960935028656  0.976615895629844  0.975977215031531  0.971843430325737  0.972784913658500  0.971388276753621  0.973549063908927  0.975372850786182  0.975349067501231  0.975746476456431  0.971260313310735  0.974990715121791  0.972025022702241  0.975002145252157  0.975929838722910  0.972394506355673  0.974276957235744  0.974323798327963  0.973161856994818  0.975523904402323  0.973485157157095  0.976525113517381  0.973472226674090  0.974405365377958  0.973803487637078  0.974507213534864  0.975301187491882  0.972288470966118  0.976284926438097  0.976450510184785  0.975869664216689  0.971517210803563  0.977051116105415  0.973234565804652  0.971730091091041  0.972863027070820  0.971713462593368  0.975386587446649  0.976197642977255  0.974134166028862  0.974740963214232  0.974391251281180  0.974846815873599  0.975802599740001  0.976603238153659  0.974820394276607  0.977127297782131  0.973294750642603  0.973653223868050  0.972334701038583  0.971912900553560  0.976388379016909  0.976137487282684  0.977025450427105  0.976707690650368  0.972105075276962  0.975393098271093  0.971999886327851  0.971296866542851  0.971256741271205  0.972430681009795  0.974768631655339  0.973443657423021  0.971386028039779  0.973985163010962  0.975932225321506  0.973881255834998  0.972973519972662  0.976384294535197  0.974386138888744  0.975626566225210  0.972828673028997  0.975941543408595  0.974011665777078  0.972338425798392  0.973813009080306  0.975486107519561  0.976908627616668  0.975679530436663  0.973903903935948  0.976330557762531  0.971880579776800  0.976185620003956  0.971182450873977  0.976752837552079  0.975103509774350  0.975865064350921  0.971880806425898  0.974744079628540  0.976590136368824  0.975812264413042  0.973389750132500  0.976879170448511  0.976545227223565  0.973913126186714  0.972209060208229  0.973786812303773  0.974092414370414  0.971373215022491  0.974880181174702  0.975977307929471  0.972297576610190  0.974363051432598  0.976623214819696  0.973063073418079  0.976890913604374  0.973503476323208  0.976777249142144  0.976674133277228  0.973232784476883  0.974396981318237  0.975417720801960  0.977033084190729  0.975815806958904  0.975685970827399  0.971693651157229  0.976260526340757  0.972149749233579  0.971232150175903  0.973603599036094  0.972886904123662  0.973418257302202  0.973613983025950  0.971920879211903  0.973428463061696  0.972924262505201  0.971286451476799  0.972583130752187  0.971328836623280  0.972411910515066  0.974223237009877  0.974057723798034  0.976400342257810  0.975742657088474  0.971415528915257  0.971773653877343  0.974374568651590  0.973121012621602  0.973806429407978  0.974618468325497  0.974599120290256  0.971481507494195  0.975962608883723  0.973477665246392  0.974587971081766  0.972194083965095  0.976432258681834  0.972089530454941  0.972268836002099  0.971711991196123  0.971927153285136  0.970926869258754  0.975062378617543  0.975821462963480  0.974804163949438  0.972908171991639  0.975389754320457  0.975950960504819  0.975335181701056  0.974945432112961  0.973162329348374  0.974650941278167  0.973455484592832  0.975838666961631  0.975553551436148  0.972494828197274  0.971080881294065  0.974427338479524  0.973931666429539  0.974616688753619  0.971922290377356  0.972510152465154  0.973545353435264  0.974654310310683  0.975218143182929  0.973201561536211  0.974476474137721  0.974457946852922  0.975876085144793  0.971859973780434  0.972661682164747  0.970975711303230  0.970878568573823  0.976594143455128  0.970845014669656  0.972068349332915  0.974458392413429  0.976435733967283  0.974176790031694  0.974083508951035  0.973427946583598  0.973476209166882  0.972637186216463  0.971969825785790  0.972056010121931  0.971047279944274  0.971993951420216  0.974195879243974  0.976208533313486  0.973199306574415  0.974653048632666  0.972819327891639  0.974213974463054  0.973035528783945  0.970894227085063  0.972395055470421  0.971239619388033  0.973354383939957  0.976302588620051  0.976279944436782  0.974340018329916  0.975863595757398  0.970744429727119  0.974803030371968  0.975709592628155  0.971416326085507  0.971031432562794  0.970731608271088  0.973016366166086  0.975884164471882  0.970754985805497  0.976249616807722  0.976016819253367  0.974677238315553  0.974585282787066  0.971083569328984  0.971157789332235  0.970628183372498  0.973788796963337  0.975333804291686  0.974525110961125  0.973869504046638  0.975391191002334  0.974953218963831  0.972090632060442  0.972097846657920  0.971428772812509  0.973477029731718  0.973414810817697  0.971238841008459  0.973681229589665  0.975829759969806  0.970707033806379  0.975589941558321  0.976472257375647  0.970771383281847  0.976292197964702  0.971063346841160  0.970898917501641  0.971816582282001  0.972326883454149  0.973332190702204  0.974536063644840  0.971499470076617  0.973493344144490  0.974476910735409  0.973799738916442  0.972726872983084  0.972958372152329  0.974927178173736  0.974956597596434  0.972446903520217  0.971268054757307  0.976112034245383  0.975067703487945  0.972046390730226  0.974527860806240  0.972785557171439  0.970725574789991  0.975733015904692  0.970878755840394  0.971006445228327  0.973269417987642  0.973601973956340  0.973703281343993  0.970686645218039  0.974371237211320  0.976180955837174  0.975201753508941  0.974943606990798  0.976470291684285  0.970810166606803  0.972240220442878  0.970738944794352  0.971087199071340  0.971495522303591  0.971259329895496  0.975173407547644  0.976276825788195  0.971401781263139  0.974171718692889  0.971357272197641  0.974229822945644  0.971019117812094  0.972176300417997  0.973093738927671  0.976337371626341  0.972740382468673  0.970693947936344  0.976464844733473  0.975201687277460  0.975834947821302  0.973095377843094  0.975919008869993  0.970872734677891  0.971939906123327  0.973263627643135  0.970684579034258  0.974090240939890  0.974179719821340  0.973540461201164  0.973496940644691  0.975319475641677  0.972549836843311  0.973240871218782  0.971320286639392  0.971554886281541  0.974971824822699  0.971859546670131  0.976142386614952  0.975173080205863  0.972579057251301  0.971620733316297  0.975755841664013  0.973477035491201  0.974401514906811  0.976780269102824  0.973926618143390  0.976311719676751  0.975230089161758  0.972389443755860  0.973574733214063  0.972407967891366  0.976678950721256  0.970993505982247  0.976536586042600  0.976335826219417  0.971484694216458  0.974042892892203  0.971388428228882  0.975647679285770  0.976123870804206  0.971426921870432  0.976121753865820  0.970832490487144  0.972025219600752  0.973681232222173  0.974730255115584  0.976527427122987  0.971482883093802  0.974335771840654  0.973935189241354  0.974867235006384  0.976262179760535  0.975286998361925  0.975018276010708  0.975770443941837  0.972379480738261  0.975555409140488  0.975588496221205  0.974263329378928  0.973874863257512  0.973472913477470  0.971416212949211  0.974160856746236  0.974031387537704  0.975547422502102  0.971759010042779  0.971053930299236
